Timestamp,car-id,car-type,gate-name
04/05/2016 07:23,20163403103449-145,3,ranger-stop0
04/05/2016 07:26,20163403103449-145,3,ranger-stop2
04/05/2016 07:29,20163403103449-145,3,general-gate1
04/05/2016 07:30,20161104071109-499,3,entrance0
04/05/2016 07:40,20163403103449-145,3,general-gate4
04/05/2016 07:41,20163301093354-99,2,camping4
04/05/2016 07:46,20164604074649-659,1,entrance2
04/05/2016 07:47,20163403103449-145,3,general-gate7
04/05/2016 07:52,20163301093354-99,2,general-gate7
04/05/2016 08:00,20163403103449-145,3,entrance1
04/05/2016 08:07,20164604074649-659,1,general-gate2
04/05/2016 08:09,20163301093354-99,2,entrance3
04/05/2016 08:10,20164604074649-659,1,ranger-stop0
04/05/2016 08:13,20164604074649-659,1,ranger-stop2
04/05/2016 08:16,20164604074649-659,1,general-gate1
04/05/2016 08:17,20164604074649-659,1,entrance0
04/05/2016 08:19,20161904081936-117,2P,ranger-base
04/05/2016 08:19,20161904081955-638,2P,ranger-base
04/05/2016 08:21,20161904081936-117,2P,gate8
04/05/2016 08:21,20162104082115-909,1,entrance1
04/05/2016 08:21,20161904081955-638,2P,gate8
04/05/2016 08:25,20161904081955-638,2P,gate5
04/05/2016 08:26,20162604082610-898,4,entrance4
04/05/2016 08:26,20161904081955-638,2P,ranger-stop6
04/05/2016 08:27,20161904081955-638,2P,gate6
04/05/2016 08:29,20162904082949-358,2,entrance1
04/05/2016 08:30,20161904081936-117,2P,general-gate5
04/05/2016 08:36,20162104082115-909,1,general-gate7
04/05/2016 08:39,20161904081955-638,2P,general-gate7
04/05/2016 08:39,20163904083945-275,3,entrance2
04/05/2016 08:41,20162904082949-358,2,general-gate7
04/05/2016 08:42,20161904081936-117,2P,general-gate2
04/05/2016 08:44,20162104082115-909,1,general-gate4
04/05/2016 08:45,20161904081936-117,2P,ranger-stop0
04/05/2016 08:46,20162604082610-898,4,entrance2
04/05/2016 08:51,20161904081955-638,2P,camping3
04/05/2016 08:54,20162904082949-358,2,entrance3
04/05/2016 08:57,20162104082115-909,1,general-gate1
04/05/2016 08:58,20163904083945-275,3,general-gate2
04/05/2016 09:00,20162104082115-909,1,ranger-stop2
04/05/2016 09:00,20163904083945-275,3,ranger-stop0
04/05/2016 09:03,20163904083945-275,3,ranger-stop2
04/05/2016 09:03,20162104082115-909,1,ranger-stop0
04/05/2016 09:05,20161904081955-638,2P,camping3
04/05/2016 09:06,20163904083945-275,3,general-gate1
04/05/2016 09:07,20162104082115-909,1,general-gate2
04/05/2016 09:12,20161904081955-638,2P,gate1
04/05/2016 09:13,20161904081955-638,2P,gate0
04/05/2016 09:14,20161904081955-638,2P,general-gate1
04/05/2016 09:16,20163904083945-275,3,general-gate4
04/05/2016 09:16,20161904081955-638,2P,ranger-stop2
04/05/2016 09:19,20161904081955-638,2P,ranger-stop0
04/05/2016 09:22,20161904081955-638,2P,general-gate2
04/05/2016 09:22,20162204092243-393,2,entrance4
04/05/2016 09:22,20163904083945-275,3,general-gate7
04/05/2016 09:28,20162204092243-393,2,general-gate6
04/05/2016 09:30,20162104082115-909,1,camping8
04/05/2016 09:34,20163904083945-275,3,entrance1
04/05/2016 09:35,20162204092243-393,2,camping7
04/05/2016 09:35,20161904081955-638,2P,gate3
04/05/2016 09:36,20161904081936-117,2P,ranger-stop0
04/05/2016 09:37,20161904081955-638,2P,ranger-stop3
04/05/2016 09:38,20165703075701-962,1,camping4
04/05/2016 09:39,20161904081936-117,2P,ranger-stop2
04/05/2016 09:41,20161904081936-117,2P,general-gate1
04/05/2016 09:42,20161904081955-638,2P,ranger-stop3
04/05/2016 09:44,20161904081955-638,2P,gate3
04/05/2016 09:47,20165703075701-962,1,entrance1
04/05/2016 09:51,20161904081955-638,2P,general-gate5
04/05/2016 09:52,20161904081936-117,2P,general-gate4
04/05/2016 09:59,20161904081936-117,2P,general-gate7
04/05/2016 10:00,20161904081955-638,2P,gate8
04/05/2016 10:01,20161904081955-638,2P,ranger-base
04/05/2016 10:11,20161904081936-117,2P,ranger-stop4
04/05/2016 10:47,20161904081936-117,2P,ranger-stop4
04/05/2016 11:00,20161904081936-117,2P,general-gate7
04/05/2016 11:07,20161904081936-117,2P,general-gate4
04/05/2016 11:18,20161904081936-117,2P,general-gate1
04/05/2016 11:20,20161904081936-117,2P,ranger-stop2
04/05/2016 11:31,20163104113121-698,1,entrance3
04/05/2016 11:32,20163204113252-884,2P,ranger-base
04/05/2016 11:34,20163204113252-884,2P,gate8
04/05/2016 11:44,20163104113121-698,1,general-gate7
04/05/2016 11:45,20163204113252-884,2P,gate4
04/05/2016 11:47,20163204113252-884,2P,ranger-stop5
04/05/2016 11:56,20161904081936-117,2P,ranger-stop2
04/05/2016 11:59,20161904081936-117,2P,ranger-stop0
04/05/2016 12:01,20163104113121-698,1,camping2
04/05/2016 12:01,20163104113121-698,1,camping2
04/05/2016 12:02,20161904081936-117,2P,general-gate2
04/05/2016 12:14,20161904081936-117,2P,general-gate5
04/05/2016 12:17,20161704121738-64,3,entrance3
04/05/2016 12:17,20163104113121-698,1,general-gate7
04/05/2016 12:23,20161904081936-117,2P,gate8
04/05/2016 12:25,20161904081936-117,2P,ranger-base
04/05/2016 12:29,20163204113252-884,2P,ranger-stop5
04/05/2016 12:30,20163204113252-884,2P,gate4
04/05/2016 12:31,20163104113121-698,1,entrance3
04/05/2016 12:38,20161704121738-64,3,general-gate1
04/05/2016 12:39,20163204113252-884,2P,general-gate5
04/05/2016 12:41,20161704121738-64,3,ranger-stop2
04/05/2016 12:43,20164304124314-172,1,entrance2
04/05/2016 12:44,20161704121738-64,3,ranger-stop0
04/05/2016 12:47,20161704121738-64,3,general-gate2
04/05/2016 12:49,20163204113252-884,2P,general-gate2
04/05/2016 12:52,20163204113252-884,2P,ranger-stop0
04/05/2016 12:55,20163204113252-884,2P,ranger-stop2
04/05/2016 12:59,20161704121738-64,3,general-gate5
04/05/2016 13:05,20164304124314-172,1,general-gate2
04/05/2016 13:08,20164304124314-172,1,ranger-stop0
04/05/2016 13:09,20161704121738-64,3,entrance4
04/05/2016 13:12,20164304124314-172,1,ranger-stop2
04/05/2016 13:14,20164304124314-172,1,general-gate1
04/05/2016 13:27,20164304124314-172,1,general-gate4
04/05/2016 13:34,20163204113252-884,2P,ranger-stop2
04/05/2016 13:34,20164304124314-172,1,general-gate7
04/05/2016 13:37,20163204113252-884,2P,ranger-stop0
04/05/2016 13:39,20163904013912-769,2,entrance1
04/05/2016 13:40,20163204113252-884,2P,general-gate2
04/05/2016 13:45,20163904013912-769,2,camping2
04/05/2016 13:49,20164304124314-172,1,entrance1
04/05/2016 13:50,20165004015014-122,1,entrance4
04/05/2016 13:50,20163204113252-884,2P,general-gate5
04/05/2016 13:59,20163204113252-884,2P,gate4
04/05/2016 14:00,20165004015014-122,1,general-gate5
04/05/2016 14:00,20163204113252-884,2P,ranger-stop5
04/05/2016 14:06,20160604020620-396,1,entrance2
04/05/2016 14:12,20165004015014-122,1,general-gate2
04/05/2016 14:15,20165004015014-122,1,ranger-stop0
04/05/2016 14:18,20165004015014-122,1,ranger-stop2
04/05/2016 14:20,20160604020620-396,1,general-gate6
04/05/2016 14:21,20165004015014-122,1,general-gate1
04/05/2016 14:29,20160604020620-396,1,camping7
04/05/2016 14:29,20163204113252-884,2P,ranger-stop5
04/05/2016 14:31,20163204113252-884,2P,gate4
04/05/2016 14:38,20163204113252-884,2P,gate5
04/05/2016 14:39,20163204113252-884,2P,ranger-stop6
04/05/2016 14:40,20163204113252-884,2P,gate6
04/05/2016 14:42,20165004015014-122,1,entrance3
04/05/2016 14:54,20163204113252-884,2P,gate7
04/05/2016 14:55,20163204113252-884,2P,ranger-stop7
04/05/2016 15:13,20163204113252-884,2P,ranger-stop7
04/05/2016 15:14,20163204113252-884,2P,gate7
04/05/2016 15:21,20162104032146-897,3,entrance3
04/05/2016 15:29,20163204113252-884,2P,gate6
04/05/2016 15:30,20163204113252-884,2P,ranger-stop6
04/05/2016 15:31,20163204113252-884,2P,gate5
04/05/2016 15:36,20163204113252-884,2P,gate8
04/05/2016 15:37,20163204113252-884,2P,ranger-base
04/05/2016 15:38,20162104032146-897,3,general-gate7
04/05/2016 15:54,20162104032146-897,3,camping3
04/05/2016 17:14,20161404051449-702,1,entrance2
04/05/2016 17:36,20161404051449-702,1,general-gate2
04/05/2016 17:39,20161404051449-702,1,ranger-stop0
04/05/2016 17:43,20161404051449-702,1,ranger-stop2
04/05/2016 17:46,20161404051449-702,1,general-gate1
04/05/2016 17:46,20164604054654-412,3,entrance0
04/05/2016 17:57,20165704055721-696,1,entrance0
04/05/2016 17:58,20161404051449-702,1,general-gate4
04/05/2016 18:05,20161404051449-702,1,general-gate7
04/05/2016 18:07,20164604054654-412,3,entrance3
04/05/2016 18:10,20165704055721-696,1,general-gate4
04/05/2016 18:18,20165704055721-696,1,general-gate7
04/05/2016 18:19,20161404051449-702,1,entrance1
04/05/2016 18:33,20165704055721-696,1,camping3
04/05/2016 19:39,20163904073952-156,5,entrance1
04/05/2016 19:52,20163904073952-156,5,general-gate7
04/05/2016 19:59,20163904073952-156,5,general-gate4
04/05/2016 20:11,20163904073952-156,5,general-gate1
04/05/2016 20:13,20163904073952-156,5,ranger-stop2
04/05/2016 20:16,20163904073952-156,5,ranger-stop0
04/05/2016 20:20,20162004082003-540,4,entrance3
04/05/2016 20:20,20163904073952-156,5,general-gate2
04/05/2016 20:31,20163904073952-156,5,general-gate5
04/05/2016 20:41,20163904073952-156,5,entrance4
04/05/2016 20:42,20162004082003-540,4,general-gate1
04/05/2016 20:44,20162004082003-540,4,ranger-stop2
04/05/2016 20:48,20162004082003-540,4,ranger-stop0
04/05/2016 20:51,20162004082003-540,4,general-gate2
04/05/2016 21:12,20162004082003-540,4,entrance2
04/05/2016 21:25,20162504092530-319,6,entrance2
04/05/2016 21:46,20162504092530-319,6,entrance4
04/05/2016 22:33,20163304103342-539,1,entrance1
04/05/2016 22:46,20163304103342-539,1,general-gate7
04/05/2016 22:53,20163304103342-539,1,general-gate4
04/05/2016 23:05,20163304103342-539,1,general-gate1
04/05/2016 23:07,20163304103342-539,1,ranger-stop2
04/05/2016 23:10,20163304103342-539,1,ranger-stop0
04/05/2016 23:13,20163304103342-539,1,general-gate2
04/05/2016 23:25,20163304103342-539,1,general-gate5
04/05/2016 23:35,20163304103342-539,1,entrance4
05/05/2016 00:01,20160105120129-960,2,entrance1
05/05/2016 00:12,20161205121247-772,3,entrance0
05/05/2016 00:16,20160105120129-960,2,general-gate7
05/05/2016 00:24,20160105120129-960,2,general-gate4
05/05/2016 00:32,20161205121247-772,3,entrance3
05/05/2016 00:38,20160105120129-960,2,entrance0
05/05/2016 01:03,20160305010300-208,2,entrance1
05/05/2016 01:16,20160305010300-208,2,general-gate7
05/05/2016 01:23,20160305010300-208,2,general-gate4
05/05/2016 01:35,20160305010300-208,2,entrance0
05/05/2016 04:13,20161305041316-220,1,entrance3
05/05/2016 04:14,20161405041435-641,5,entrance0
05/05/2016 04:16,20161405041435-641,5,general-gate1
05/05/2016 04:19,20161405041435-641,5,ranger-stop2
05/05/2016 04:22,20161405041435-641,5,ranger-stop0
05/05/2016 04:24,20162405042446-606,3,entrance2
05/05/2016 04:26,20161405041435-641,5,general-gate2
05/05/2016 04:30,20163005043016-599,2,entrance0
05/05/2016 04:31,20163005043016-599,2,general-gate1
05/05/2016 04:33,20161305041316-220,1,entrance0
05/05/2016 04:33,20163005043016-599,2,ranger-stop2
05/05/2016 04:36,20163005043016-599,2,ranger-stop0
05/05/2016 04:38,20161405041435-641,5,general-gate5
05/05/2016 04:39,20163005043016-599,2,general-gate2
05/05/2016 04:40,20164005044014-257,5,entrance2
05/05/2016 04:45,20162405042446-606,3,entrance4
05/05/2016 04:49,20163005043016-599,2,general-gate5
05/05/2016 04:50,20161405041435-641,5,entrance4
05/05/2016 04:50,20165005045001-261,1,entrance1
05/05/2016 04:58,20164005044014-257,5,general-gate2
05/05/2016 04:58,20163005043016-599,2,entrance4
05/05/2016 05:01,20164005044014-257,5,ranger-stop0
05/05/2016 05:04,20164005044014-257,5,ranger-stop2
05/05/2016 05:04,20165005045001-261,1,general-gate7
05/05/2016 05:06,20164005044014-257,5,general-gate1
05/05/2016 05:11,20165005045001-261,1,general-gate4
05/05/2016 05:16,20164005044014-257,5,general-gate4
05/05/2016 05:23,20164005044014-257,5,general-gate7
05/05/2016 05:25,20165005045001-261,1,entrance0
05/05/2016 05:32,20163205053259-523,4,entrance4
05/05/2016 05:35,20164005044014-257,5,entrance1
05/05/2016 05:42,20163205053259-523,4,general-gate5
05/05/2016 05:54,20163205053259-523,4,general-gate2
05/05/2016 05:57,20163205053259-523,4,ranger-stop0
05/05/2016 06:00,20163205053259-523,4,ranger-stop2
05/05/2016 06:02,20163205053259-523,4,general-gate1
05/05/2016 06:08,20160805060844-909,2,entrance3
05/05/2016 06:12,20161205061243-360,1,entrance3
05/05/2016 06:23,20163205053259-523,4,entrance3
05/05/2016 06:30,20160805060844-909,2,entrance0
05/05/2016 06:33,20161205061243-360,1,general-gate1
05/05/2016 06:36,20161205061243-360,1,ranger-stop2
05/05/2016 06:39,20161205061243-360,1,ranger-stop0
05/05/2016 06:42,20161205061243-360,1,general-gate2
05/05/2016 07:03,20161205061243-360,1,camping8
05/05/2016 07:39,20163905073940-631,1,entrance0
05/05/2016 07:41,20163905073940-631,1,general-gate1
05/05/2016 07:43,20163905073940-631,1,ranger-stop2
05/05/2016 07:47,20163905073940-631,1,ranger-stop0
05/05/2016 07:50,20163905073940-631,1,general-gate2
05/05/2016 08:11,20163905073940-631,1,entrance2
05/05/2016 08:14,20161405081433-751,1,entrance4
05/05/2016 08:18,20161805081816-21,1,entrance0
05/05/2016 08:19,20161805081816-21,1,general-gate1
05/05/2016 08:21,20161805081816-21,1,ranger-stop2
05/05/2016 08:24,20161405081433-751,1,general-gate5
05/05/2016 08:24,20161805081816-21,1,ranger-stop0
05/05/2016 08:27,20161805081816-21,1,general-gate2
05/05/2016 08:36,20161405081433-751,1,general-gate2
05/05/2016 08:37,20161805081816-21,1,general-gate5
05/05/2016 08:39,20161405081433-751,1,ranger-stop0
05/05/2016 08:41,20161805081816-21,1,general-gate6
05/05/2016 08:42,20161405081433-751,1,ranger-stop2
05/05/2016 08:44,20161405081433-751,1,general-gate1
05/05/2016 08:46,20161405081433-751,1,entrance0
05/05/2016 08:49,20161805081816-21,1,camping7
05/05/2016 08:55,20165505085541-403,1,entrance1
05/05/2016 09:10,20165505085541-403,1,general-gate7
05/05/2016 09:18,20165505085541-403,1,general-gate4
05/05/2016 09:33,20165505085541-403,1,entrance0
05/05/2016 10:00,20161205061243-360,1,camping8
05/05/2016 10:13,20161205061243-360,1,general-gate5
05/05/2016 10:14,20161405101442-940,2,entrance3
05/05/2016 10:23,20161205061243-360,1,entrance4
05/05/2016 10:31,20161405101442-940,2,general-gate7
05/05/2016 10:43,20161405101442-940,2,camping4
05/05/2016 11:46,20164605114608-804,5,entrance3
05/05/2016 11:51,20165105115138-773,1,entrance1
05/05/2016 11:53,20165305115319-655,1,entrance4
05/05/2016 12:02,20165305115319-655,1,general-gate5
05/05/2016 12:04,20165105115138-773,1,general-gate7
05/05/2016 12:07,20164605114608-804,5,general-gate1
05/05/2016 12:10,20164605114608-804,5,ranger-stop2
05/05/2016 12:10,20165105115138-773,1,general-gate4
05/05/2016 12:12,20165305115319-655,1,general-gate2
05/05/2016 12:13,20164605114608-804,5,ranger-stop0
05/05/2016 12:15,20165305115319-655,1,ranger-stop0
05/05/2016 12:16,20164605114608-804,5,general-gate2
05/05/2016 12:18,20165305115319-655,1,ranger-stop2
05/05/2016 12:18,20161805121856-148,2,entrance0
05/05/2016 12:20,20165305115319-655,1,general-gate1
05/05/2016 12:20,20161805121856-148,2,general-gate1
05/05/2016 12:21,20165105115138-773,1,general-gate1
05/05/2016 12:23,20161805121856-148,2,ranger-stop2
05/05/2016 12:23,20165105115138-773,1,ranger-stop2
05/05/2016 12:26,20165105115138-773,1,ranger-stop0
05/05/2016 12:26,20161805121856-148,2,ranger-stop0
05/05/2016 12:29,20165105115138-773,1,general-gate2
05/05/2016 12:30,20161805121856-148,2,general-gate2
05/05/2016 12:30,20165305115319-655,1,general-gate4
05/05/2016 12:36,20165305115319-655,1,general-gate7
05/05/2016 12:37,20164605114608-804,5,entrance2
05/05/2016 12:40,20165105115138-773,1,general-gate5
05/05/2016 12:43,20161805121856-148,2,general-gate5
05/05/2016 12:44,20165105115138-773,1,general-gate6
05/05/2016 12:48,20165305115319-655,1,entrance1
05/05/2016 12:51,20165105125107-599,4,entrance1
05/05/2016 12:52,20165105115138-773,1,camping7
05/05/2016 12:54,20161805121856-148,2,entrance4
05/05/2016 13:06,20165105125107-599,4,general-gate7
05/05/2016 13:14,20165105125107-599,4,general-gate4
05/05/2016 13:21,20165202075235-678,1,camping5
05/05/2016 13:21,20160402010438-874,2,camping6
05/05/2016 13:27,20165105125107-599,4,general-gate1
05/05/2016 13:30,20165105125107-599,4,ranger-stop2
05/05/2016 13:30,20165202075235-678,1,general-gate7
05/05/2016 13:33,20165105125107-599,4,ranger-stop0
05/05/2016 13:37,20165105125107-599,4,general-gate2
05/05/2016 13:37,20165202075235-678,1,general-gate4
05/05/2016 13:39,20160402010438-874,2,entrance2
05/05/2016 13:45,20160102010124-415,3,camping7
05/05/2016 13:45,20164505014519-158,4,entrance1
05/05/2016 13:48,20165202075235-678,1,general-gate1
05/05/2016 13:51,20165202075235-678,1,ranger-stop2
05/05/2016 13:51,20165105015148-887,1,entrance2
05/05/2016 13:53,20160102010124-415,3,general-gate6
05/05/2016 13:53,20165305015329-885,1,entrance4
05/05/2016 13:54,20165202075235-678,1,ranger-stop0
05/05/2016 13:57,20164505014519-158,4,general-gate7
05/05/2016 13:57,20165202075235-678,1,general-gate2
05/05/2016 14:00,20165105125107-599,4,entrance2
05/05/2016 14:03,20165305015329-885,1,general-gate5
05/05/2016 14:03,20164505014519-158,4,general-gate4
05/05/2016 14:06,20160102010124-415,3,entrance2
05/05/2016 14:09,20165202075235-678,1,general-gate5
05/05/2016 14:09,20165105015148-887,1,general-gate2
05/05/2016 14:12,20165105015148-887,1,ranger-stop0
05/05/2016 14:14,20164505014519-158,4,general-gate1
05/05/2016 14:14,20165105015148-887,1,ranger-stop2
05/05/2016 14:15,20165305015329-885,1,general-gate2
05/05/2016 14:16,20164505014519-158,4,ranger-stop2
05/05/2016 14:17,20165105015148-887,1,general-gate1
05/05/2016 14:18,20165305015329-885,1,ranger-stop0
05/05/2016 14:19,20165202075235-678,1,entrance4
05/05/2016 14:19,20164505014519-158,4,ranger-stop0
05/05/2016 14:21,20165305015329-885,1,ranger-stop2
05/05/2016 14:22,20164505014519-158,4,general-gate2
05/05/2016 14:23,20162305022327-418,3,entrance0
05/05/2016 14:23,20165305015329-885,1,general-gate1
05/05/2016 14:27,20165105015148-887,1,general-gate4
05/05/2016 14:33,20165105015148-887,1,general-gate7
05/05/2016 14:35,20165305015329-885,1,general-gate4
05/05/2016 14:36,20162305022327-418,3,general-gate4
05/05/2016 14:40,20164505014519-158,4,entrance2
05/05/2016 14:42,20165305015329-885,1,general-gate7
05/05/2016 14:43,20162305022327-418,3,general-gate7
05/05/2016 14:44,20165105015148-887,1,entrance1
05/05/2016 14:52,20165205025219-914,3,entrance2
05/05/2016 14:53,20162305022327-418,3,camping4
05/05/2016 15:00,20165305015329-885,1,camping0
05/05/2016 15:10,20165205025219-914,3,entrance4
05/05/2016 15:22,20162205032253-121,1,entrance4
05/05/2016 15:33,20162205032253-121,1,general-gate5
05/05/2016 15:45,20162205032253-121,1,general-gate2
05/05/2016 15:48,20162205032253-121,1,ranger-stop0
05/05/2016 15:51,20162205032253-121,1,ranger-stop2
05/05/2016 15:54,20162205032253-121,1,general-gate1
05/05/2016 16:06,20162205032253-121,1,general-gate4
05/05/2016 16:13,20162205032253-121,1,general-gate7
05/05/2016 16:20,20162005042011-606,1,entrance1
05/05/2016 16:27,20162205032253-121,1,entrance1
05/05/2016 16:32,20162005042011-606,1,camping3
05/05/2016 16:32,20162005042011-606,1,camping3
05/05/2016 16:48,20162005042011-606,1,general-gate7
05/05/2016 16:50,20165005045015-818,1,entrance1
05/05/2016 16:53,20165305045324-878,1,entrance0
05/05/2016 16:55,20165305045324-878,1,general-gate1
05/05/2016 16:57,20165305045324-878,1,ranger-stop2
05/05/2016 17:01,20165305045324-878,1,ranger-stop0
05/05/2016 17:03,20165005045015-818,1,general-gate7
05/05/2016 17:04,20165305045324-878,1,general-gate2
05/05/2016 17:05,20162005042011-606,1,entrance3
